id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
14548,244851,2009,2009-05-22T23:05:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,9,detroit-tigers,colorado-rockies,DET,COL,Detroit Tigers,Colorado Rockies,Tigers,Rockies,Tigers,Rockies,Detroit,Colorado,American,National,Central,West,4,3,,,,,,
14549,244855,2009,2009-05-22T23:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,21,new-york-yankees,philadelphia-phillies,NYY,PHI,New York Yankees,Philadelphia Phillies,Yankees,Phillies,Yankees,Phillies,New York,Philadelphia,American,National,East,East,3,7,,,,,,
14552,244850,2009,2009-05-22T23:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,8,cincinnati-reds,cleveland-guardians,CIN,CLE,Cincinnati Reds,Cleveland Guardians,Reds,Guardians,Reds,Guardians,Cincinnati,Cleveland,National,American,Central,Central,3,1,,,,,,
14553,244858,2009,2009-05-22T23:10:00.000Z,False,regular,STATUS_FINAL,Hard Rock Stadium,False,15,27,miami-marlins,tampa-bay-rays,FLA,TB,Miami Marlins,Tampa Bay Rays,Marlins,Rays,Marlins,Rays,Miami,Tampa Bay,National,American,East,East,2,15,,,,,,
14554,244860,2009,2009-05-22T23:30:00.000Z,False,regular,STATUS_FINAL,Center Parc Stadium,False,2,29,atlanta-braves,toronto-blue-jays,ATL,TOR,Atlanta Braves,Toronto Blue Jays,Braves,Blue Jays,Braves,Blue Jays,Atlanta,Toronto,National,American,East,East,1,0,,,,,,
14550,244848,2009,2009-05-22T23:05:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,3,washington-nationals,baltimore-orioles,WSH,BAL,Washington Nationals,Baltimore Orioles,Nationals,Orioles,Nationals,Orioles,Washington,Baltimore,National,American,East,East,2,4,,,,,,
14551,244854,2009,2009-05-22T23:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,18,boston-red-sox,new-york-mets,BOS,NYM,Boston Red Sox,New York Mets,Red Sox,Mets,Red Sox,Mets,Boston,New York,American,National,East,East,3,5,,,,,,
14555,244859,2009,2009-05-23T00:05:00.000Z,False,regular,STATUS_FINAL,Minute Maid Park,False,11,28,houston-astros,texas-rangers,HOU,TEX,Houston Astros,Texas Rangers,Astros,Rangers,Astros,Rangers,Houston,Texas,American,American,West,West,5,6,,,,,,
14557,244856,2009,2009-05-23T00:11:00.000Z,False,regular,STATUS_FINAL,Guaranteed Rate Field,False,6,22,chicago-white-sox,pittsburgh-pirates,CWS,PIT,Chicago White Sox,Pittsburgh Pirates,White Sox,Pirates,White Sox,Pirates,Chicago,Pittsburgh,American,National,Central,Central,2,0,,,,,,
14558,244852,2009,2009-05-23T00:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,12,st-louis-cardinals,kansas-city-royals,STL,KC,St. Louis Cardinals,Kansas City Royals,Cardinals,Royals,Cardinals,Royals,St. Louis,Kansas City,National,American,Central,Central,5,0,,,,,,
14559,244847,2009,2009-05-23T02:05:00.000Z,False,regular,STATUS_FINAL,Oakland Coliseum,False,20,1,oakland-athletics,arizona-diamondbacks,OAK,AZ,Oakland Athletics,Arizona Diamondbacks,Athletics,Diamondbacks,Athletics,Diamondbacks,Oakland,Arizona,American,National,West,West,1,2,,,,,,
14560,244849,2009,2009-05-23T02:05:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,5,san-diego-padres,chicago-cubs,SD,CHC,San Diego Padres,Chicago Cubs,Padres,Cubs,Padres,Cubs,San Diego,Chicago,National,National,West,Central,4,0,,,,,,
14562,244846,2009,2009-05-23T02:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,13,los-angeles-dodgers,los-angeles-angels,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,Dodgers,Angels,Dodgers,Angels,Los Angeles,Los Angeles,National,American,West,West,1,3,,,,,,
14561,244857,2009,2009-05-23T02:10:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,24,seattle-mariners,san-francisco-giants,SEA,SF,Seattle Mariners,San Francisco Giants,Mariners,Giants,Mariners,Giants,Seattle,San Francisco,American,National,West,West,2,1,,,,,,
14556,244853,2009,2009-05-23T00:10:00.000Z,False,regular,STATUS_FINAL,Metrodome,False,17,16,minnesota-twins,milwaukee-brewers,MIN,MIL,Minnesota Twins,Milwaukee Brewers,Twins,Brewers,Twins,Brewers,Minnesota,Milwaukee,American,National,Central,Central,11,3,,,,,,
