game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
287731,2011-06-01,118,108,KC,LAA,Royals,Angels,Kansas City Royals,Los Angeles Angels,0,0,regular,regular,2011,2011,56,58,28,33,2,0,7,7,0,1,0,0,1,0,2,0,10,8,3,1,2,10,1,1,0.261,0.257,0.327,0.321,0.404,0.39,0.731,0.711,1,0,0,1,4.65,3.42,9.0,8.1,7,7,0,2,0,1,1,3,10,2,0.0,0.0,1.45,1.26,1,0,2011-06-01
287732,2011-06-01,136,110,SEA,BAL,Mariners,Orioles,Seattle Mariners,Baltimore Orioles,0,0,regular,regular,2011,2011,57,58,32,33,1,2,5,7,0,0,0,0,0,2,1,2,5,13,0,1,5,8,1,0,0.23,0.248,0.301,0.315,0.329,0.377,0.63,0.692,0,1,1,0,3.36,4.33,9.0,9.0,7,5,2,1,2,0,1,0,8,5,0.0,0.0,1.22,1.37,0,1,2011-06-01
287733,2011-06-01,111,145,BOS,CWS,Red Sox,White Sox,Boston Red Sox,Chicago White Sox,0,0,regular,regular,2011,2011,59,58,35,39,4,7,9,12,2,3,0,0,1,2,4,7,14,21,1,2,2,8,0,1,0.267,0.253,0.339,0.321,0.429,0.392,0.768,0.713,0,1,1,0,4.17,4.12,9.0,9.0,12,9,7,4,2,1,2,1,8,2,0.0,0.0,1.33,1.32,0,0,2011-06-01
287734,2011-06-01,141,114,TOR,CLE,Blue Jays,Indians,Toronto Blue Jays,Cleveland Indians,0,0,regular,regular,2011,2011,57,56,39,46,9,13,11,18,0,6,3,0,1,1,8,11,20,27,4,5,10,7,0,0,0.264,0.263,0.331,0.332,0.426,0.419,0.757,0.751,0,1,1,0,3.94,3.81,9.0,9.0,18,11,11,7,1,1,5,4,7,10,0.0,0.0,1.35,1.28,2,2,2011-06-01
287735,2011-06-01,119,115,LAD,COL,Dodgers,Rockies,Los Angeles Dodgers,Colorado Rockies,0,0,regular,regular,2011,2011,59,59,31,32,0,3,4,8,0,2,0,1,0,1,0,3,4,15,0,2,7,4,0,0,0.249,0.246,0.312,0.32,0.361,0.4,0.673,0.72,0,1,1,0,3.89,3.98,9.0,9.0,8,4,3,0,1,0,2,0,4,7,0.0,0.0,1.34,1.28,1,0,2011-06-01
287736,2011-06-01,109,146,AZ,FLA,D-backs,Marlins,Arizona Diamondbacks,Florida Marlins,0,0,regular,regular,2011,2011,57,56,34,37,6,5,10,11,2,3,1,1,1,2,6,5,17,22,3,0,7,7,0,0,0.252,0.252,0.322,0.322,0.42,0.391,0.742,0.713,1,0,0,1,3.93,3.63,9.0,8.2,11,10,5,5,2,1,0,3,7,7,0.0,0.0,1.3,1.28,0,2,2011-06-01
287737,2011-06-01,112,117,CHC,HOU,Cubs,Astros,Chicago Cubs,Houston Astros,0,0,regular,regular,2011,2011,57,57,29,36,1,3,3,11,0,0,0,0,1,1,1,3,6,14,3,2,5,10,0,2,0.272,0.261,0.328,0.316,0.4,0.384,0.728,0.7,0,1,1,0,4.77,4.53,9.0,9.0,11,3,3,1,1,1,2,3,10,5,0.0,0.0,1.5,1.45,0,1,2011-06-01
287738,2011-06-01,113,158,CIN,MIL,Reds,Brewers,Cincinnati Reds,Milwaukee Brewers,0,0,regular,regular,2011,2011,58,59,30,33,4,3,6,9,1,1,0,1,2,1,4,3,13,15,0,1,8,6,0,0,0.26,0.256,0.332,0.323,0.405,0.416,0.737,0.739,1,0,0,1,4.35,3.68,9.0,8.0,9,6,3,4,1,2,1,0,6,8,0.0,0.0,1.36,1.25,0,1,2011-06-01
287739,2011-06-01,116,142,DET,MIN,Tigers,Twins,Detroit Tigers,Minnesota Twins,0,0,regular,regular,2011,2011,59,57,30,33,4,2,7,6,0,0,0,0,1,1,4,2,10,9,4,6,6,7,1,0,0.252,0.238,0.323,0.299,0.396,0.341,0.719,0.64,1,0,0,1,4.29,4.87,9.0,8.0,6,7,2,4,1,1,6,4,7,6,0.0,0.0,1.32,1.43,0,1,2011-06-01
287740,2011-06-01,133,147,OAK,NYY,Athletics,Yankees,Oakland Athletics,New York Yankees,0,0,regular,regular,2011,2011,58,57,30,33,2,4,5,6,1,2,1,0,1,1,2,4,11,11,3,4,7,5,1,1,0.24,0.253,0.306,0.336,0.353,0.445,0.659,0.781,0,1,1,0,3.01,3.52,9.0,9.0,6,5,4,2,1,1,4,3,5,7,0.0,0.0,1.26,1.3,0,0,2011-06-01
287741,2011-06-01,120,143,WSH,PHI,Nationals,Phillies,Washington Nationals,Philadelphia Phillies,0,0,regular,regular,2011,2011,59,57,29,31,2,1,6,5,2,1,0,0,1,0,2,0,11,6,3,4,6,2,0,1,0.232,0.25,0.302,0.317,0.369,0.379,0.671,0.696,1,0,0,1,3.79,3.21,9.0,8.0,5,6,0,2,0,1,4,3,2,6,0.0,0.0,1.32,1.23,2,0,2011-06-01
287742,2011-06-01,121,134,NYM,PIT,Mets,Pirates,New York Mets,Pittsburgh Pirates,0,0,regular,regular,2011,2011,59,58,35,37,3,9,10,14,1,1,0,0,1,0,3,9,14,15,2,3,8,4,0,1,0.255,0.236,0.328,0.312,0.385,0.355,0.713,0.667,0,1,1,0,4.25,3.45,9.0,9.0,14,10,9,3,0,1,3,2,4,8,0.0,0.0,1.4,1.31,0,0,2011-06-01
