id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
5058907,5058907,2026,2026-06-20T17:10:00.000Z,False,regular,STATUS_SCHEDULED,Comerica Park,False,10,6,detroit-tigers,chicago-white-sox,DET,CHW,Detroit Tigers,Chicago White Sox,Tigers,White Sox,Tigers,White Sox,Detroit,Chicago,American,American,Central,Central,0,0,,,,,,
5058908,5058908,2026,2026-06-20T17:35:00.000Z,False,regular,STATUS_SCHEDULED,Yankee Stadium,False,19,7,new-york-yankees,cincinnati-reds,NYY,CIN,New York Yankees,Cincinnati Reds,Yankees,Reds,Yankees,Reds,New York,Cincinnati,American,National,East,Central,0,0,,,,,,
5058909,5058909,2026,2026-06-20T18:20:00.000Z,False,regular,STATUS_SCHEDULED,Wrigley Field,False,5,29,chicago-cubs,toronto-blue-jays,CHC,TOR,Chicago Cubs,Toronto Blue Jays,Cubs,Blue Jays,Cubs,Blue Jays,Chicago,Toronto,National,American,Central,East,0,0,,,,,,
5058910,5058910,2026,2026-06-20T20:05:00.000Z,False,regular,STATUS_SCHEDULED,Globe Life Field,False,28,23,texas-rangers,san-diego-padres,TEX,SD,Texas Rangers,San Diego Padres,Rangers,Padres,Rangers,Padres,Texas,San Diego,American,National,West,West,0,0,,,,,,
5058911,5058911,2026,2026-06-20T20:10:00.000Z,False,regular,STATUS_SCHEDULED,Truist Park,False,2,16,atlanta-braves,milwaukee-brewers,ATL,MIL,Atlanta Braves,Milwaukee Brewers,Braves,Brewers,Braves,Brewers,Atlanta,Milwaukee,National,National,East,Central,0,0,,,,,,
5058912,5058912,2026,2026-06-20T20:10:00.000Z,False,regular,STATUS_SCHEDULED,loanDepot park,False,15,24,miami-marlins,san-francisco-giants,MIA,SF,Miami Marlins,San Francisco Giants,Marlins,Giants,Marlins,Giants,Miami,San Francisco,National,National,East,West,0,0,,,,,,
5058913,5058913,2026,2026-06-20T20:10:00.000Z,False,regular,STATUS_SCHEDULED,Tropicana Field,False,27,30,tampa-bay-rays,washington-nationals,TB,WSH,Tampa Bay Rays,Washington Nationals,Rays,Nationals,Rays,Nationals,Tampa Bay,Washington,American,National,East,East,0,0,,,,,,
5058915,5058915,2026,2026-06-20T23:15:00.000Z,False,regular,STATUS_SCHEDULED,Citizens Bank Park,False,21,18,philadelphia-phillies,new-york-mets,PHI,NYM,Philadelphia Phillies,New York Mets,Phillies,Mets,Phillies,Mets,Philadelphia,New York,National,National,East,East,0,0,,,,,,
5058916,5058916,2026,2026-06-20T23:15:00.000Z,False,regular,STATUS_SCHEDULED,Daikin Park,False,11,8,houston-astros,cleveland-guardians,HOU,CLE,Houston Astros,Cleveland Guardians,Astros,Guardians,Astros,Guardians,Houston,Cleveland,American,American,West,Central,0,0,,,,,,
5058917,5058917,2026,2026-06-21T01:10:00.000Z,False,regular,STATUS_SCHEDULED,Coors Field,False,9,22,colorado-rockies,pittsburgh-pirates,COL,PIT,Colorado Rockies,Pittsburgh Pirates,Rockies,Pirates,Rockies,Pirates,Colorado,Pittsburgh,National,National,West,Central,0,0,,,,,,
5058918,5058918,2026,2026-06-21T02:05:00.000Z,False,regular,STATUS_SCHEDULED,Sutter Health Park,False,20,13,oakland-athletics,los-angeles-angels,OAK,LAA,Oakland Athletics,Los Angeles Angels,Athletics,Angels,Athletics,Angels,Oakland,Los Angeles,American,American,West,West,0,0,,,,,,
5058919,5058919,2026,2026-06-21T02:10:00.000Z,False,regular,STATUS_SCHEDULED,Dodger Stadium,False,14,3,los-angeles-dodgers,baltimore-orioles,LAD,BAL,Los Angeles Dodgers,Baltimore Orioles,Dodgers,Orioles,Dodgers,Orioles,Los Angeles,Baltimore,National,American,West,East,0,0,,,,,,
5058920,5058920,2026,2026-06-21T02:10:00.000Z,False,regular,STATUS_SCHEDULED,Chase Field,False,1,17,arizona-diamondbacks,minnesota-twins,ARI,MIN,Arizona Diamondbacks,Minnesota Twins,Diamondbacks,Twins,Diamondbacks,Twins,Arizona,Minnesota,National,American,West,Central,0,0,,,,,,
5058921,5058921,2026,2026-06-21T02:10:00.000Z,False,regular,STATUS_SCHEDULED,T-Mobile Park,False,25,4,seattle-mariners,boston-red-sox,SEA,BOS,Seattle Mariners,Boston Red Sox,Mariners,Red Sox,Mariners,Red Sox,Seattle,Boston,American,American,West,East,0,0,,,,,,
