id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
21674,246174,2009,2009-06-09T00:05:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,29,texas-rangers,toronto-blue-jays,TEX,TOR,Texas Rangers,Toronto Blue Jays,Rangers,Blue Jays,Rangers,Blue Jays,Texas,Toronto,American,American,West,East,3,6,,,,,,
21674,245090,2009,2009-06-09T00:05:00.000Z,False,regular,STATUS_FINAL,Choctaw Stadium,False,28,29,texas-rangers,toronto-blue-jays,TEX,TOR,Texas Rangers,Toronto Blue Jays,Rangers,Blue Jays,Rangers,Blue Jays,Texas,Toronto,American,American,West,East,3,6,,,,,,
7486,246166,2009,2009-05-01T23:05:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,8,detroit-tigers,cleveland-guardians,DET,CLE,Detroit Tigers,Cleveland Guardians,Tigers,Guardians,Tigers,Guardians,Detroit,Cleveland,American,American,Central,Central,5,6,,,,,,
48885,246173,2009,2009-09-01T23:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,24,philadelphia-phillies,san-francisco-giants,PHI,SF,Philadelphia Phillies,San Francisco Giants,Phillies,Giants,Phillies,Giants,Philadelphia,San Francisco,National,National,East,West,1,0,,,,,,
176,246170,2009,2009-04-06T20:05:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,19,baltimore-orioles,new-york-yankees,BAL,NYY,Baltimore Orioles,New York Yankees,Orioles,Yankees,Orioles,Yankees,Baltimore,New York,American,American,East,East,10,5,,,,,,
7264,246164,2009,2009-04-30T23:08:00.000Z,False,regular,STATUS_FINAL,Tropicana Field,False,27,4,tampa-bay-rays,boston-red-sox,TB,BOS,Tampa Bay Rays,Boston Red Sox,Rays,Red Sox,Rays,Red Sox,Tampa Bay,Boston,American,American,East,East,13,0,,,,,,
1593,246172,2009,2009-04-11T17:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,22,cincinnati-reds,pittsburgh-pirates,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,Reds,Pirates,Cincinnati,Pittsburgh,National,National,Central,Central,2,10,,,,,,
9253,246163,2009,2009-05-06T23:10:00.000Z,False,regular,STATUS_FINAL,Hard Rock Stadium,False,15,2,miami-marlins,atlanta-braves,FLA,ATL,Miami Marlins,Atlanta Braves,Marlins,Braves,Marlins,Braves,Miami,Atlanta,National,National,East,East,6,8,,,,,,
12392,246167,2009,2009-05-16T17:05:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,11,chicago-cubs,houston-astros,CHC,HOU,Chicago Cubs,Houston Astros,Cubs,Astros,Cubs,Astros,Chicago,Houston,National,American,Central,West,5,4,,,,,,
31847,246165,2009,2009-07-11T00:10:00.000Z,False,regular,STATUS_FINAL,Metrodome,False,17,6,minnesota-twins,chicago-white-sox,MIN,CWS,Minnesota Twins,Chicago White Sox,Twins,White Sox,Twins,White Sox,Minnesota,Chicago,American,American,Central,Central,6,4,,,,,,
12395,246169,2009,2009-05-16T17:10:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,16,st-louis-cardinals,milwaukee-brewers,STL,MIL,St. Louis Cardinals,Milwaukee Brewers,Cardinals,Brewers,Cardinals,Brewers,St. Louis,Milwaukee,National,National,Central,Central,0,1,,,,,,
48893,246171,2009,2009-09-02T00:40:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,18,colorado-rockies,new-york-mets,COL,NYM,Colorado Rockies,New York Mets,Rockies,Mets,Rockies,Mets,Colorado,New York,National,National,West,East,8,3,,,,,,
11262,246168,2009,2009-05-13T02:05:00.000Z,False,regular,STATUS_FINAL,Oakland Coliseum,False,20,12,oakland-athletics,kansas-city-royals,OAK,KC,Oakland Athletics,Kansas City Royals,Athletics,Royals,Athletics,Royals,Oakland,Kansas City,American,American,West,Central,12,3,,,,,,
48503,246175,2009,2009-09-01T02:05:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,30,san-diego-padres,washington-nationals,SD,WSH,San Diego Padres,Washington Nationals,Padres,Nationals,Padres,Nationals,San Diego,Washington,National,National,West,East,3,1,,,,,,
8522,246162,2009,2009-05-05T02:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,1,los-angeles-dodgers,arizona-diamondbacks,LAD,AZ,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,Diamondbacks,Dodgers,Diamondbacks,Los Angeles,Arizona,National,National,West,West,7,2,,,,,,
2343,246161,2009,2009-04-14T22:40:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,13,seattle-mariners,los-angeles-angels,SEA,LAA,Seattle Mariners,Los Angeles Angels,Mariners,Angels,Mariners,Angels,Seattle,Los Angeles,American,American,West,West,3,2,,,,,,
