game_pk,id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
265872,47252,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,2,pittsburgh-pirates,atlanta-braves,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,Pirates,Braves,Pirates,Braves,Pittsburgh,Atlanta,National,National,Central,East,5,0,,,,,,
265873,47249,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,3,new-york-yankees,baltimore-orioles,NYY,BAL,New York Yankees,Baltimore Orioles,Yankees,Orioles,Yankees,Orioles,New York,Baltimore,American,American,East,East,2,6,,,,,,
265874,47248,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,6,detroit-tigers,chicago-white-sox,DET,CHW,Detroit Tigers,Chicago White Sox,Tigers,White Sox,Tigers,White Sox,Detroit,Chicago,American,American,Central,Central,9,1,,,,,,
265875,47258,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,7,colorado-rockies,cincinnati-reds,COL,CIN,Colorado Rockies,Cincinnati Reds,Rockies,Reds,Rockies,Reds,Colorado,Cincinnati,National,National,West,Central,4,3,,,,,,
265876,47260,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,8,los-angeles-angels,cleveland-guardians,LAA,CLE,Los Angeles Angels,Cleveland Guardians,Angels,Guardians,Angels,Guardians,Los Angeles,Cleveland,American,American,West,Central,1,6,,,,,,
265877,47251,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,15,philadelphia-phillies,miami-marlins,PHI,MIA,Philadelphia Phillies,Miami Marlins,Phillies,Marlins,Phillies,Marlins,Philadelphia,Miami,National,National,East,East,8,7,,,,,,
265878,47255,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,11,chicago-cubs,houston-astros,CHC,HOU,Chicago Cubs,Houston Astros,Cubs,Astros,Cubs,Astros,Chicago,Houston,National,American,Central,West,3,7,,,,,,
265879,47262,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,14,san-diego-padres,los-angeles-dodgers,SD,LAD,San Diego Padres,Los Angeles Dodgers,Padres,Dodgers,Padres,Dodgers,San Diego,Los Angeles,National,National,West,West,2,1,,,,,,
265880,47250,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,18,washington-nationals,new-york-mets,WSH,NYM,Washington Nationals,New York Mets,Nationals,Mets,Nationals,Mets,Washington,New York,National,National,East,East,1,4,,,,,,
265881,47261,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Oakland Coliseum,False,20,25,oakland-athletics,seattle-mariners,OAK,SEA,Oakland Athletics,Seattle Mariners,Athletics,Mariners,Athletics,Mariners,Oakland,Seattle,American,American,West,West,5,7,,,,,,
265882,47259,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,24,arizona-diamondbacks,san-francisco-giants,ARI,SF,Arizona Diamondbacks,San Francisco Giants,Diamondbacks,Giants,Diamondbacks,Giants,Arizona,San Francisco,National,National,West,West,3,6,,,,,,
265883,47256,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Miller Park,False,16,26,milwaukee-brewers,st-louis-cardinals,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,Brewers,Cardinals,Brewers,Cardinals,Milwaukee,St. Louis,National,National,Central,Central,4,2,,,,,,
265884,47254,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,27,boston-red-sox,tampa-bay-rays,BOS,TB,Boston Red Sox,Tampa Bay Rays,Red Sox,Rays,Red Sox,Rays,Boston,Tampa Bay,American,American,East,East,5,14,,,,,,
265885,47253,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,28,toronto-blue-jays,texas-rangers,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,Blue Jays,Rangers,Toronto,Texas,American,American,East,West,8,5,,,,,,
265886,47257,2010,2010-09-07T00:00:00.000Z,False,regular,STATUS_FINAL,Target Field,False,17,12,minnesota-twins,kansas-city-royals,MIN,KC,Minnesota Twins,Kansas City Royals,Twins,Royals,Twins,Royals,Minnesota,Kansas City,American,American,Central,Central,10,3,,,,,,
