id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
53886,2010,2010-09-26T00:10:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,24,colorado-rockies,san-francisco-giants,COL,SF,Colorado Rockies,San Francisco Giants,Rockies,Giants,Rockies,Giants,Colorado,San Francisco,National,National,West,West,10,9,,,,,,
53887,2010,2010-09-26T00:10:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,14,arizona-diamondbacks,los-angeles-dodgers,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,Diamondbacks,Dodgers,Diamondbacks,Dodgers,Arizona,Los Angeles,National,National,West,West,5,2,,,,,,
53888,2010,2010-09-26T01:05:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,6,los-angeles-angels,chicago-white-sox,LAA,CHW,Los Angeles Angels,Chicago White Sox,Angels,White Sox,Angels,White Sox,Los Angeles,Chicago,American,American,West,Central,2,6,,,,,,
54141,2010,2010-09-26T17:05:00.000Z,False,regular,STATUS_FINAL,Progressive Field,False,8,12,cleveland-guardians,kansas-city-royals,CLE,KC,Cleveland Guardians,Kansas City Royals,Guardians,Royals,Guardians,Royals,Cleveland,Kansas City,American,American,Central,Central,5,3,,,,,,
54142,2010,2010-09-26T17:05:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,17,detroit-tigers,minnesota-twins,DET,MIN,Detroit Tigers,Minnesota Twins,Tigers,Twins,Tigers,Twins,Detroit,Minnesota,American,American,Central,Central,5,1,,,,,,
54143,2010,2010-09-26T17:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,3,toronto-blue-jays,baltimore-orioles,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,Blue Jays,Orioles,Blue Jays,Orioles,Toronto,Baltimore,American,American,East,East,5,2,,,,,,
54144,2010,2010-09-26T17:35:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,2,washington-nationals,atlanta-braves,WSH,ATL,Washington Nationals,Atlanta Braves,Nationals,Braves,Nationals,Braves,Washington,Atlanta,National,National,East,East,4,2,,,,,,
54145,2010,2010-09-26T17:35:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,18,philadelphia-phillies,new-york-mets,PHI,NYM,Philadelphia Phillies,New York Mets,Phillies,Mets,Phillies,Mets,Philadelphia,New York,National,National,East,East,3,7,,,,,,
54146,2010,2010-09-26T17:35:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,11,pittsburgh-pirates,houston-astros,PIT,HOU,Pittsburgh Pirates,Houston Astros,Pirates,Astros,Pirates,Astros,Pittsburgh,Houston,National,American,Central,West,9,3,,,,,,
54147,2010,2010-09-26T17:40:00.000Z,False,regular,STATUS_FINAL,Tropicana Field,False,27,25,tampa-bay-rays,seattle-mariners,TB,SEA,Tampa Bay Rays,Seattle Mariners,Rays,Mariners,Rays,Mariners,Tampa Bay,Seattle,American,American,East,West,2,6,,,,,,
54148,2010,2010-09-26T18:10:00.000Z,False,regular,STATUS_FINAL,Miller Park,False,16,15,milwaukee-brewers,miami-marlins,MIL,MIA,Milwaukee Brewers,Miami Marlins,Brewers,Marlins,Brewers,Marlins,Milwaukee,Miami,National,National,Central,East,7,1,,,,,,
54149,2010,2010-09-26T18:20:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,26,chicago-cubs,st-louis-cardinals,CHC,STL,Chicago Cubs,St. Louis Cardinals,Cubs,Cardinals,Cubs,Cardinals,Chicago,St. Louis,National,National,Central,Central,7,8,,,,,,
54150,2010,2010-09-26T19:10:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,24,colorado-rockies,san-francisco-giants,COL,SF,Colorado Rockies,San Francisco Giants,Rockies,Giants,Rockies,Giants,Colorado,San Francisco,National,National,West,West,2,4,,,,,,
54151,2010,2010-09-26T19:35:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,6,los-angeles-angels,chicago-white-sox,LAA,CHW,Los Angeles Angels,Chicago White Sox,Angels,White Sox,Angels,White Sox,Los Angeles,Chicago,American,American,West,Central,3,4,,,,,,
54152,2010,2010-09-26T20:05:00.000Z,False,regular,STATUS_FINAL,Oakland Coliseum,False,20,28,oakland-athletics,texas-rangers,OAK,TEX,Oakland Athletics,Texas Rangers,Athletics,Rangers,Athletics,Rangers,Oakland,Texas,American,American,West,West,9,16,,,,,,
54153,2010,2010-09-26T20:05:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,7,san-diego-padres,cincinnati-reds,SD,CIN,San Diego Padres,Cincinnati Reds,Padres,Reds,Padres,Reds,San Diego,Cincinnati,National,National,West,Central,2,12,,,,,,
54154,2010,2010-09-26T20:10:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,14,arizona-diamondbacks,los-angeles-dodgers,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,Diamondbacks,Dodgers,Diamondbacks,Dodgers,Arizona,Los Angeles,National,National,West,West,5,4,,,,,,
