id,game_pk,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
111,718746,2023,2023-04-02T01:40:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,8,seattle-mariners,cleveland-guardians,SEA,CLE,Seattle Mariners,Cleveland Guardians,Mariners,Guardians,Mariners,Guardians,Seattle,Cleveland,American,American,West,Central,0,2,,,,,,
110,718749,2023,2023-04-02T01:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,1,los-angeles-dodgers,arizona-diamondbacks,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,Diamondbacks,Dodgers,Diamondbacks,Los Angeles,Arizona,National,National,West,West,10,1,,,,,,
109,718750,2023,2023-04-02T00:40:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,9,san-diego-padres,colorado-rockies,SD,COL,San Diego Padres,Colorado Rockies,Padres,Rockies,Padres,Rockies,San Diego,Colorado,National,National,West,West,8,4,,,,,,
106,718751,2023,2023-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,17,kansas-city-royals,minnesota-twins,KC,MIN,Kansas City Royals,Minnesota Twins,Royals,Twins,Royals,Twins,Kansas City,Minnesota,American,American,Central,Central,0,2,,,,,,
101,718752,2023,2023-04-01T20:05:00.000Z,False,regular,STATUS_FINAL,Globe Life Field,False,28,21,texas-rangers,philadelphia-phillies,TEX,PHI,Texas Rangers,Philadelphia Phillies,Rangers,Phillies,Rangers,Phillies,Texas,Philadelphia,American,National,West,East,16,3,,,,,,
100,718753,2023,2023-04-01T20:05:00.000Z,False,regular,STATUS_FINAL,Nationals Park,False,30,2,washington-nationals,atlanta-braves,WSH,ATL,Washington Nationals,Atlanta Braves,Nationals,Braves,Nationals,Braves,Washington,Atlanta,National,National,East,East,1,7,,,,,,
105,718754,2023,2023-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,Tropicana Field,False,27,10,tampa-bay-rays,detroit-tigers,TB,DET,Tampa Bay Rays,Detroit Tigers,Rays,Tigers,Rays,Tigers,Tampa Bay,Detroit,American,American,East,Central,12,2,,,,,,
107,718755,2023,2023-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,loanDepot park,False,15,18,miami-marlins,new-york-mets,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,Marlins,Mets,Miami,New York,National,National,East,East,2,6,,,,,,
108,718756,2023,2023-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,Great American Ball Park,False,7,22,cincinnati-reds,pittsburgh-pirates,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,Reds,Pirates,Cincinnati,Pittsburgh,National,National,Central,Central,6,2,,,,,,
103,718757,2023,2023-04-01T20:07:00.000Z,False,regular,STATUS_FINAL,Oakland Coliseum,False,20,13,oakland-athletics,los-angeles-angels,OAK,LAA,Oakland Athletics,Los Angeles Angels,Athletics,Angels,Athletics,Angels,Oakland,Los Angeles,American,American,West,West,1,13,,,,,,
99,718758,2023,2023-04-01T18:20:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,16,chicago-cubs,milwaukee-brewers,CHC,MIL,Chicago Cubs,Milwaukee Brewers,Cubs,Brewers,Cubs,Brewers,Chicago,Milwaukee,National,National,Central,Central,1,3,,,,,,
98,718759,2023,2023-04-01T18:15:00.000Z,False,regular,STATUS_FINAL,Busch Stadium,False,26,29,st-louis-cardinals,toronto-blue-jays,STL,TOR,St. Louis Cardinals,Toronto Blue Jays,Cardinals,Blue Jays,Cardinals,Blue Jays,St. Louis,Toronto,National,American,Central,East,4,1,,,,,,
97,718760,2023,2023-04-01T18:10:00.000Z,False,regular,STATUS_FINAL,Minute Maid Park,False,11,6,houston-astros,chicago-white-sox,HOU,CHW,Houston Astros,Chicago White Sox,Astros,White Sox,Astros,White Sox,Houston,Chicago,American,American,West,Central,6,4,,,,,,
104,718761,2023,2023-04-01T20:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,3,boston-red-sox,baltimore-orioles,BOS,BAL,Boston Red Sox,Baltimore Orioles,Red Sox,Orioles,Red Sox,Orioles,Boston,Baltimore,American,American,East,East,9,8,,,,,,
102,718762,2023,2023-04-01T20:05:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,24,new-york-yankees,san-francisco-giants,NYY,SF,New York Yankees,San Francisco Giants,Yankees,Giants,Yankees,Giants,New York,San Francisco,American,National,East,West,5,7,,,,,,
