game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
447624,2016-05-30,110,111,BAL,BOS,Orioles,Red Sox,Baltimore Orioles,Boston Red Sox,0,0,regular,regular,2016,2016,53,54,29,37,2,7,4,11,1,2,1,1,0,3,2,7,7,24,5,5,7,6,0,0,0.257,0.295,0.322,0.359,0.44,0.487,0.762,0.846,0,1,1,0,3.87,4.15,9.0,9.0,11,4,7,2,3,0,5,5,6,7,0.0,0.0,1.34,1.3,0,0,2016-05-30
447625,2016-05-30,121,145,NYM,CWS,Mets,White Sox,New York Mets,Chicago White Sox,0,0,regular,regular,2016,2016,50,54,29,27,1,0,7,2,1,0,0,0,1,0,1,0,11,2,2,1,7,10,0,0,0.231,0.246,0.307,0.315,0.414,0.385,0.721,0.7,1,0,0,1,3.19,3.5,9.0,8.0,2,7,0,1,0,1,1,2,10,7,0.0,0.0,1.2,1.25,0,0,2016-05-30
447626,2016-05-30,115,113,COL,CIN,Rockies,Reds,Colorado Rockies,Cincinnati Reds,0,0,regular,regular,2016,2016,52,52,37,42,8,11,11,17,3,3,0,0,2,5,8,11,20,35,7,3,8,7,0,1,0.272,0.232,0.328,0.288,0.449,0.396,0.777,0.684,0,1,1,0,5.15,5.59,9.0,9.0,17,11,11,8,5,2,3,7,7,8,0.0,0.0,1.43,1.59,0,0,2016-05-30
447627,2016-05-30,108,116,LAA,DET,Angels,Tigers,Los Angeles Angels,Detroit Tigers,0,0,regular,regular,2016,2016,51,51,30,30,5,1,6,4,0,1,0,0,0,0,4,1,6,5,1,1,7,10,0,0,0.255,0.262,0.318,0.318,0.381,0.429,0.699,0.747,1,0,0,1,4.21,4.49,9.0,8.0,4,6,1,5,0,0,1,1,10,7,0.0,0.0,1.34,1.38,0,1,2016-05-30
447628,2016-05-30,109,117,AZ,HOU,D-backs,Astros,Arizona Diamondbacks,Houston Astros,0,0,regular,regular,2016,2016,53,53,32,36,3,8,5,13,0,2,1,1,2,0,3,7,13,17,1,3,8,3,0,0,0.267,0.234,0.328,0.313,0.443,0.403,0.771,0.716,0,1,1,0,4.8,4.31,9.0,9.0,13,5,7,3,0,2,3,1,3,8,0.0,0.0,1.46,1.31,2,0,2016-05-30
447629,2016-05-30,112,119,CHC,LAD,Cubs,Dodgers,Chicago Cubs,Los Angeles Dodgers,0,0,regular,regular,2016,2016,52,52,30,28,2,0,8,1,1,0,0,0,0,0,2,0,9,1,3,1,9,11,0,0,0.261,0.24,0.359,0.312,0.428,0.377,0.787,0.689,1,0,0,1,2.66,3.47,9.0,8.0,1,8,0,2,0,0,1,3,11,9,0.0,0.0,1.05,1.1,0,1,2016-05-30
447630,2016-05-30,133,142,OAK,MIN,Athletics,Twins,Oakland Athletics,Minnesota Twins,0,0,regular,regular,2016,2016,53,51,26,31,3,2,7,8,2,0,0,0,1,0,3,2,12,8,3,3,7,10,0,0,0.248,0.238,0.296,0.304,0.392,0.382,0.688,0.686,1,0,0,1,4.71,4.96,9.0,8.0,8,7,2,3,0,1,3,3,10,7,0.0,0.0,1.4,1.44,0,0,2016-05-30
447631,2016-05-30,141,147,TOR,NYY,Blue Jays,Yankees,Toronto Blue Jays,New York Yankees,0,0,regular,regular,2016,2016,53,52,30,30,4,2,8,5,4,2,0,0,1,1,4,2,15,10,1,3,6,8,0,1,0.238,0.233,0.316,0.302,0.409,0.377,0.725,0.679,1,0,0,1,3.69,4.1,9.0,8.0,5,8,2,4,1,1,3,1,8,6,0.0,0.0,1.24,1.22,0,0,2016-05-30
447632,2016-05-30,146,134,MIA,PIT,Marlins,Pirates,Miami Marlins,Pittsburgh Pirates,0,0,regular,regular,2016,2016,52,53,28,39,0,10,3,14,0,3,0,0,0,2,0,10,3,23,0,1,1,8,0,1,0.272,0.284,0.33,0.357,0.414,0.438,0.744,0.795,0,1,1,0,4.07,4.02,9.0,9.0,14,3,10,0,2,0,1,0,8,1,0.0,0.0,1.42,1.39,0,0,2016-05-30
447633,2016-05-30,136,135,SEA,SD,Mariners,Padres,Seattle Mariners,San Diego Padres,0,0,regular,regular,2016,2016,50,53,33,35,9,3,10,9,3,3,0,0,2,0,9,3,19,12,3,2,6,10,0,2,0.256,0.227,0.327,0.284,0.435,0.362,0.762,0.646,1,0,0,1,3.36,4.12,9.0,8.0,9,10,3,8,0,2,2,3,10,6,0.0,0.0,1.19,1.39,2,1,2016-05-30
