Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards
11.0,Tarik Skubal*,28.0,DET,AL,2.2,5.0,2.0,0.714,2.49,11.0,11.0,0.0,1.0,1.0,0.0,68.2,51.0,19.0,19.0,6.0,7.0,0.0,92.0,3.0,1.0,1.0,263.0,158.0,1.97,0.845,6.7,0.8,0.9,12.1,13.14,
12.0,Kris Bubic*,27.0,KCR,AL,3.0,5.0,2.0,0.714,1.45,11.0,11.0,0.0,0.0,0.0,0.0,68.1,49.0,13.0,11.0,3.0,20.0,1.0,70.0,2.0,0.0,0.0,268.0,282.0,2.56,1.01,6.5,0.4,2.6,9.2,3.5,
13.0,MacKenzie Gore*,26.0,WSN,NL,2.2,2.0,5.0,0.286,3.16,12.0,12.0,0.0,0.0,0.0,0.0,68.1,61.0,24.0,24.0,8.0,21.0,0.0,101.0,2.0,0.0,3.0,279.0,126.0,2.65,1.2,8.0,1.1,2.8,13.3,4.81,
14.0,Jake Irvin,28.0,WSN,NL,2.0,4.0,1.0,0.8,3.42,11.0,11.0,0.0,0.0,0.0,0.0,68.1,56.0,26.0,26.0,10.0,19.0,0.0,47.0,1.0,0.0,1.0,278.0,116.0,4.48,1.098,7.4,1.3,2.5,6.2,2.47,
15.0,Spencer Schwellenbach,25.0,ATL,NL,0.6,3.0,4.0,0.429,3.42,11.0,11.0,0.0,0.0,0.0,0.0,68.1,60.0,31.0,26.0,9.0,12.0,1.0,60.0,2.0,0.0,1.0,276.0,119.0,3.65,1.054,7.9,1.2,1.6,7.9,5.0,
16.0,Hunter Brown,26.0,HOU,AL,2.5,7.0,3.0,0.7,2.0,11.0,11.0,0.0,1.0,0.0,0.0,67.2,46.0,16.0,15.0,6.0,16.0,0.0,79.0,0.0,0.0,0.0,253.0,201.0,2.6,0.916,6.1,0.8,2.1,10.5,4.94,
17.0,Chris Sale*,36.0,ATL,NL,1.2,3.0,3.0,0.5,3.06,12.0,12.0,0.0,0.0,0.0,0.0,67.2,65.0,25.0,23.0,7.0,19.0,0.0,86.0,6.0,0.0,2.0,286.0,133.0,2.99,1.241,8.6,0.9,2.5,11.4,4.53,
18.0,JesÃºs Luzardo*,27.0,PHI,NL,2.9,5.0,0.0,1.0,2.15,11.0,11.0,0.0,0.0,0.0,0.0,67.0,60.0,19.0,16.0,3.0,19.0,0.0,77.0,1.0,0.0,1.0,273.0,191.0,2.26,1.179,8.1,0.4,2.6,10.3,4.05,
19.0,Zac Gallen,29.0,ARI,NL,0.3,3.0,7.0,0.3,5.54,12.0,12.0,0.0,0.0,0.0,0.0,66.2,61.0,42.0,41.0,10.0,32.0,1.0,66.0,2.0,0.0,1.0,292.0,75.0,4.58,1.395,8.2,1.4,4.3,8.9,2.06,
20.0,Kevin Gausman,34.0,TOR,AL,0.9,5.0,4.0,0.556,3.68,11.0,11.0,0.0,0.0,0.0,0.0,66.0,50.0,28.0,27.0,8.0,12.0,1.0,61.0,0.0,1.0,0.0,254.0,111.0,3.35,0.939,6.8,1.1,1.6,8.3,5.08,
21.0,Tyler Mahle,30.0,TEX,AL,2.2,5.0,2.0,0.714,1.64,12.0,12.0,0.0,0.0,0.0,0.0,66.0,45.0,12.0,12.0,2.0,24.0,0.0,48.0,0.0,1.0,0.0,259.0,230.0,3.11,1.045,6.1,0.3,3.3,6.5,2.0,
22.0,Zack Littell,29.0,TBR,AL,0.3,4.0,5.0,0.444,3.97,11.0,11.0,0.0,0.0,0.0,0.0,65.2,61.0,29.0,29.0,14.0,10.0,1.0,42.0,2.0,0.0,1.0,260.0,97.0,5.12,1.081,8.4,1.9,1.4,5.8,4.2,
23.0,Freddy Peralta,29.0,MIL,NL,1.6,5.0,3.0,0.625,2.77,12.0,12.0,0.0,0.0,0.0,0.0,65.0,50.0,21.0,20.0,8.0,26.0,0.0,66.0,3.0,0.0,3.0,272.0,147.0,3.98,1.169,6.9,1.1,3.6,9.1,2.54,
24.0,Yusei Kikuchi*,34.0,LAA,AL,1.8,1.0,5.0,0.167,3.06,12.0,12.0,0.0,0.0,0.0,0.0,64.2,63.0,25.0,22.0,7.0,35.0,3.0,58.0,1.0,0.0,3.0,284.0,133.0,4.36,1.515,8.8,1.0,4.9,8.1,1.66,
25.0,Nick Martinez,34.0,CIN,NL,1.3,3.0,5.0,0.375,3.48,11.0,11.0,0.0,0.0,0.0,0.0,64.2,59.0,26.0,25.0,5.0,13.0,0.0,45.0,1.0,0.0,5.0,256.0,128.0,3.34,1.113,8.2,0.7,1.8,6.3,3.46,
26.0,Mitch Keller,29.0,PIT,NL,0.8,1.0,6.0,0.143,3.66,11.0,11.0,0.0,0.0,0.0,0.0,64.0,66.0,29.0,26.0,4.0,17.0,0.0,55.0,4.0,0.0,1.0,273.0,115.0,3.16,1.297,9.3,0.6,2.4,7.7,3.24,
27.0,Merrill Kelly,36.0,ARI,NL,1.6,5.0,2.0,0.714,3.52,11.0,11.0,0.0,0.0,0.0,0.0,64.0,49.0,26.0,25.0,6.0,16.0,0.0,58.0,1.0,0.0,0.0,255.0,118.0,3.28,1.016,6.9,0.8,2.3,8.2,3.63,
28.0,Tomoyuki Sugano,35.0,BAL,AL,1.3,4.0,3.0,0.571,3.23,11.0,11.0,0.0,0.0,0.0,0.0,64.0,58.0,23.0,23.0,11.0,10.0,0.0,35.0,2.0,0.0,1.0,256.0,116.0,4.78,1.063,8.2,1.5,1.4,4.9,3.5,
29.0,Yoshinobu Yamamoto,26.0,LAD,NL,2.0,6.0,3.0,0.667,1.97,11.0,11.0,0.0,0.0,0.0,0.0,64.0,38.0,17.0,14.0,5.0,20.0,0.0,75.0,1.0,0.0,3.0,246.0,198.0,2.73,0.906,5.3,0.7,2.8,10.5,3.75,
30.0,Taj Bradley,24.0,TBR,AL,-0.1,4.0,4.0,0.5,4.38,11.0,11.0,0.0,0.0,0.0,0.0,63.2,55.0,32.0,31.0,9.0,25.0,0.0,54.0,4.0,0.0,0.0,264.0,88.0,4.58,1.257,7.8,1.3,3.5,7.6,2.16,
31.0,Nick Lodolo*,27.0,CIN,NL,1.4,4.0,4.0,0.5,3.39,11.0,11.0,0.0,0.0,0.0,0.0,63.2,58.0,26.0,24.0,7.0,12.0,0.0,55.0,7.0,1.0,2.0,268.0,131.0,3.67,1.099,8.2,1.0,1.7,7.8,4.58,
32.0,Bryan Woo,25.0,SEA,AL,1.9,5.0,2.0,0.714,2.69,10.0,10.0,0.0,0.0,0.0,0.0,63.2,52.0,19.0,19.0,5.0,8.0,0.0,60.0,2.0,0.0,0.0,249.0,136.0,2.68,0.942,7.4,0.7,1.1,8.5,7.5,
33.0,Jacob deGrom,37.0,TEX,AL,1.7,4.0,2.0,0.667,2.42,11.0,11.0,0.0,0.0,0.0,0.0,63.1,47.0,17.0,17.0,9.0,14.0,0.0,62.0,1.0,0.0,1.0,247.0,156.0,3.68,0.963,6.7,1.3,2.0,8.8,4.43,
34.0,Ryan Pepiot,27.0,TBR,AL,0.5,3.0,5.0,0.375,3.55,11.0,11.0,0.0,0.0,0.0,0.0,63.1,59.0,26.0,25.0,10.0,19.0,0.0,52.0,1.0,0.0,3.0,260.0,108.0,4.43,1.232,8.4,1.4,2.7,7.4,2.74,
35.0,Robbie Ray*,33.0,SFG,NL,1.9,7.0,0.0,1.0,2.56,11.0,11.0,0.0,0.0,0.0,0.0,63.1,46.0,18.0,18.0,5.0,27.0,0.0,69.0,0.0,0.0,2.0,256.0,151.0,3.2,1.153,6.5,0.7,3.8,9.8,2.56,
36.0,Tanner Bibee,26.0,CLE,AL,0.7,4.0,5.0,0.444,3.86,11.0,11.0,0.0,0.0,0.0,0.0,63.0,59.0,29.0,27.0,12.0,21.0,1.0,50.0,2.0,0.0,0.0,261.0,103.0,5.06,1.27,8.4,1.7,3.0,7.1,2.38,
37.0,Joe Ryan,29.0,MIN,AL,2.2,5.0,2.0,0.714,2.57,11.0,10.0,0.0,0.0,0.0,0.0,63.0,43.0,18.0,18.0,8.0,9.0,0.0,72.0,7.0,2.0,0.0,242.0,160.0,3.2,0.825,6.1,1.1,1.3,10.3,8.0,
38.0,Jameson Taillon,33.0,CHC,NL,0.5,4.0,3.0,0.571,3.86,11.0,11.0,0.0,0.0,0.0,0.0,63.0,54.0,28.0,27.0,15.0,12.0,0.0,51.0,0.0,0.0,0.0,253.0,100.0,5.12,1.048,7.7,2.1,1.7,7.3,4.25,
39.0,Davis Martin,28.0,CHW,AL,1.2,2.0,5.0,0.286,3.45,11.0,10.0,0.0,0.0,0.0,0.0,62.2,63.0,28.0,24.0,7.0,16.0,0.0,38.0,3.0,0.0,1.0,261.0,117.0,4.23,1.261,9.0,1.0,2.3,5.5,2.38,
40.0,JosÃ© Soriano,26.0,LAA,AL,0.9,3.0,5.0,0.375,3.73,11.0,11.0,0.0,0.0,0.0,0.0,62.2,66.0,29.0,26.0,3.0,30.0,0.0,47.0,1.0,0.0,3.0,272.0,109.0,3.68,1.532,9.5,0.4,4.3,6.8,1.57,
41.0,Luis Castillo,32.0,SEA,AL,1.1,4.0,3.0,0.571,3.32,11.0,11.0,0.0,0.0,0.0,0.0,62.1,60.0,23.0,23.0,4.0,21.0,0.0,50.0,1.0,0.0,0.0,265.0,110.0,3.37,1.299,8.7,0.6,3.0,7.2,2.38,
42.0,Erick Fedde,32.0,STL,NL,0.6,3.0,4.0,0.429,3.9,11.0,11.0,0.0,1.0,1.0,0.0,62.1,55.0,29.0,27.0,6.0,26.0,0.0,39.0,2.0,0.0,1.0,260.0,105.0,4.42,1.299,7.9,0.9,3.8,5.6,1.5,
43.0,Michael Lorenzen,33.0,KCR,AL,0.2,3.0,6.0,0.333,4.33,11.0,11.0,0.0,0.0,0.0,0.0,62.1,68.0,32.0,30.0,10.0,19.0,0.0,52.0,2.0,0.0,8.0,272.0,94.0,4.5,1.396,9.8,1.4,2.7,7.5,2.74,
44.0,Brandon Pfaadt,26.0,ARI,NL,1.3,7.0,3.0,0.7,3.9,11.0,11.0,0.0,0.0,0.0,0.0,62.1,61.0,29.0,27.0,12.0,15.0,1.0,49.0,4.0,0.0,1.0,261.0,107.0,4.92,1.219,8.8,1.7,2.2,7.1,3.27,
45.0,Sonny Gray,35.0,STL,NL,0.5,5.0,1.0,0.833,4.06,11.0,11.0,0.0,0.0,0.0,0.0,62.0,59.0,30.0,28.0,9.0,13.0,0.0,66.0,2.0,0.0,1.0,254.0,101.0,3.56,1.161,8.6,1.3,1.9,9.6,5.08,
46.0,Andre Pallante,26.0,STL,NL,0.5,4.0,3.0,0.571,4.23,11.0,11.0,0.0,0.0,0.0,0.0,61.2,61.0,30.0,29.0,9.0,23.0,0.0,42.0,0.0,2.0,4.0,264.0,97.0,4.73,1.362,8.9,1.3,3.4,6.1,1.83,
47.0,Michael Wacha,33.0,KCR,AL,1.5,3.0,4.0,0.429,3.21,11.0,11.0,0.0,0.0,0.0,0.0,61.2,61.0,22.0,22.0,5.0,17.0,0.0,44.0,1.0,0.0,0.0,259.0,127.0,3.58,1.265,8.9,0.7,2.5,6.4,2.59,
48.0,Chris Bassitt,36.0,TOR,AL,1.1,4.0,3.0,0.571,3.38,11.0,11.0,0.0,0.0,0.0,0.0,61.1,68.0,24.0,23.0,7.0,13.0,0.0,63.0,2.0,1.0,2.0,266.0,121.0,3.24,1.321,10.0,1.0,1.9,9.2,4.85,
49.0,Matthew Boyd*,34.0,CHC,NL,1.0,5.0,2.0,0.714,3.08,11.0,11.0,0.0,0.0,0.0,0.0,61.1,62.0,25.0,21.0,7.0,15.0,0.0,64.0,5.0,0.0,1.0,257.0,125.0,3.45,1.255,9.1,1.0,2.2,9.4,4.27,
50.0,Tyler Anderson*,35.0,LAA,AL,1.5,2.0,2.0,0.5,3.39,11.0,11.0,0.0,0.0,0.0,0.0,61.0,50.0,27.0,23.0,11.0,24.0,3.0,46.0,2.0,2.0,3.0,260.0,120.0,5.19,1.213,7.4,1.6,3.5,6.8,1.92,
51.0,Dean Kremer,29.0,BAL,AL,-0.1,4.0,5.0,0.444,5.02,11.0,11.0,0.0,0.0,0.0,0.0,61.0,69.0,36.0,34.0,10.0,16.0,0.0,44.0,1.0,0.0,4.0,265.0,75.0,4.6,1.393,10.2,1.5,2.4,6.5,2.75,
52.0,Jonathan Cannon,24.0,CHW,AL,0.9,2.0,6.0,0.25,4.15,11.0,9.0,0.0,0.0,0.0,0.0,60.2,64.0,29.0,28.0,8.0,18.0,0.0,46.0,4.0,1.0,2.0,265.0,97.0,4.36,1.352,9.5,1.2,2.7,6.8,2.56,
53.0,Andrew Heaney*,34.0,PIT,NL,1.3,3.0,4.0,0.429,3.41,11.0,11.0,0.0,0.0,0.0,0.0,60.2,50.0,23.0,23.0,7.0,24.0,0.0,44.0,3.0,0.0,1.0,254.0,123.0,4.46,1.22,7.4,1.0,3.6,6.5,1.83,
54.0,Shane Baz,26.0,TBR,AL,-0.4,4.0,3.0,0.571,4.92,11.0,11.0,0.0,0.0,0.0,0.0,60.1,61.0,33.0,33.0,12.0,22.0,0.0,55.0,3.0,0.0,0.0,257.0,78.0,5.08,1.376,9.1,1.8,3.3,8.2,2.5,
55.0,Clay Holmes,32.0,NYM,NL,1.0,5.0,3.0,0.625,2.98,11.0,11.0,0.0,0.0,0.0,0.0,60.1,52.0,22.0,20.0,5.0,23.0,0.0,56.0,3.0,1.0,5.0,252.0,128.0,3.59,1.243,7.8,0.7,3.4,8.4,2.43,
56.0,Jack Kochanowicz,24.0,LAA,AL,0.5,3.0,6.0,0.333,5.07,11.0,11.0,0.0,0.0,0.0,0.0,60.1,63.0,35.0,34.0,9.0,29.0,2.0,40.0,4.0,0.0,2.0,264.0,81.0,5.33,1.525,9.4,1.3,4.3,6.0,1.38,
57.0,Mitchell Parker*,25.0,WSN,NL,0.5,4.0,4.0,0.5,4.65,11.0,11.0,0.0,0.0,0.0,0.0,60.0,54.0,33.0,31.0,5.0,26.0,0.0,40.0,3.0,0.0,2.0,259.0,86.0,4.28,1.333,8.1,0.8,3.9,6.0,1.54,
58.0,Corbin Burnes,30.0,ARI,NL,1.8,3.0,2.0,0.6,2.72,10.0,10.0,0.0,0.0,0.0,0.0,59.2,45.0,22.0,18.0,7.0,25.0,1.0,57.0,3.0,2.0,1.0,246.0,153.0,4.1,1.173,6.8,1.1,3.8,8.6,2.28,
59.0,Bailey Falter*,28.0,PIT,NL,0.6,3.0,3.0,0.5,3.47,11.0,11.0,0.0,0.0,0.0,0.0,59.2,47.0,28.0,23.0,6.0,21.0,0.0,40.0,1.0,0.0,2.0,238.0,121.0,4.15,1.14,7.1,0.9,3.2,6.0,1.9,
60.0,Max Meyer,26.0,MIA,NL,0.3,3.0,4.0,0.429,4.53,11.0,11.0,0.0,0.0,0.0,0.0,59.2,62.0,34.0,30.0,10.0,19.0,0.0,63.0,2.0,1.0,0.0,260.0,97.0,4.2,1.358,9.4,1.5,2.9,9.5,3.32,
61.0,Cristopher SÃ¡nchez*,28.0,PHI,NL,1.8,4.0,1.0,0.8,3.32,11.0,11.0,0.0,0.0,0.0,0.0,59.2,56.0,23.0,22.0,6.0,22.0,0.0,70.0,4.0,0.0,4.0,254.0,124.0,3.35,1.307,8.4,0.9,3.3,10.6,3.18,
62.0,Jack Flaherty,29.0,DET,AL,0.7,3.0,6.0,0.333,3.94,11.0,11.0,0.0,0.0,0.0,0.0,59.1,47.0,27.0,26.0,11.0,19.0,0.0,72.0,2.0,0.0,0.0,241.0,100.0,4.12,1.112,7.1,1.7,2.9,10.9,3.79,
63.0,Matthew Liberatore*,25.0,STL,NL,1.5,3.0,3.0,0.5,2.73,10.0,10.0,0.0,0.0,0.0,0.0,59.1,52.0,19.0,18.0,3.0,8.0,0.0,51.0,2.0,0.0,1.0,237.0,151.0,2.52,1.011,7.9,0.5,1.2,7.7,6.38,
64.0,Dylan Cease,29.0,SDP,NL,0.2,1.0,3.0,0.25,4.58,11.0,11.0,0.0,0.0,0.0,0.0,59.0,54.0,32.0,30.0,7.0,20.0,1.0,72.0,1.0,0.0,2.0,247.0,88.0,3.25,1.254,8.2,1.1,3.1,11.0,3.6,
65.0,Jeffrey Springs*,32.0,ATH,AL,0.8,5.0,3.0,0.625,3.97,11.0,11.0,0.0,0.0,0.0,0.0,59.0,49.0,33.0,26.0,9.0,23.0,0.0,47.0,0.0,1.0,0.0,250.0,104.0,4.64,1.22,7.5,1.4,3.5,7.2,2.04,
66.0,Grant Holmes,29.0,ATL,NL,0.9,3.0,3.0,0.5,3.68,11.0,10.0,1.0,0.0,0.0,0.0,58.2,42.0,24.0,24.0,10.0,26.0,0.0,55.0,2.0,0.0,2.0,241.0,111.0,4.85,1.159,6.4,1.5,4.0,8.4,2.12,
67.0,Brady Singer,28.0,CIN,NL,0.1,6.0,3.0,0.667,4.6,11.0,11.0,0.0,0.0,0.0,0.0,58.2,55.0,33.0,30.0,7.0,23.0,0.0,49.0,1.0,0.0,0.0,250.0,96.0,4.18,1.33,8.4,1.1,3.5,7.5,2.13,
68.0,Bailey Ober,29.0,MIN,AL,1.2,4.0,1.0,0.8,3.41,11.0,11.0,0.0,0.0,0.0,0.0,58.0,64.0,23.0,22.0,6.0,13.0,0.0,46.0,2.0,1.0,1.0,250.0,121.0,3.61,1.328,9.9,0.9,2.0,7.1,3.54,
69.0,David Peterson*,29.0,NYM,NL,1.3,3.0,2.0,0.6,2.79,10.0,10.0,0.0,0.0,0.0,0.0,58.0,52.0,21.0,18.0,4.0,22.0,1.0,54.0,3.0,0.0,2.0,247.0,137.0,3.4,1.276,8.1,0.6,3.4,8.4,2.45,
70.0,Drew Rasmussen,29.0,TBR,AL,1.5,4.0,4.0,0.5,2.33,11.0,11.0,0.0,0.0,0.0,0.0,58.0,41.0,15.0,15.0,6.0,13.0,0.0,48.0,3.0,0.0,0.0,222.0,165.0,3.59,0.931,6.4,0.9,2.0,7.4,3.69,
71.0,Chad Patrick,26.0,MIL,NL,1.2,2.0,4.0,0.333,2.97,12.0,11.0,0.0,0.0,0.0,0.0,57.2,54.0,19.0,19.0,4.0,18.0,1.0,51.0,3.0,0.0,0.0,241.0,137.0,3.3,1.249,8.4,0.6,2.8,8.0,2.83,
72.0,Chris Paddack,29.0,MIN,AL,0.7,2.0,5.0,0.286,3.92,11.0,11.0,0.0,0.0,0.0,0.0,57.1,50.0,27.0,25.0,7.0,19.0,0.0,40.0,1.0,0.0,2.0,238.0,105.0,4.32,1.203,7.8,1.1,3.0,6.3,2.11,
73.0,JP Sears*,29.0,ATH,AL,0.5,4.0,5.0,0.444,5.18,11.0,11.0,0.0,0.0,0.0,0.0,57.1,62.0,33.0,33.0,13.0,11.0,0.0,43.0,3.0,0.0,0.0,246.0,80.0,5.26,1.273,9.7,2.0,1.7,6.8,3.91,
74.0,Shane Smith,25.0,CHW,AL,1.3,1.0,3.0,0.25,2.68,11.0,11.0,0.0,0.0,0.0,0.0,57.0,43.0,24.0,17.0,4.0,23.0,0.0,54.0,7.0,0.0,5.0,242.0,151.0,3.67,1.158,6.8,0.6,3.6,8.5,2.35,
75.0,Seth Lugo,35.0,KCR,AL,1.3,3.0,4.0,0.429,3.02,9.0,9.0,0.0,0.0,0.0,0.0,56.2,47.0,21.0,19.0,9.0,15.0,1.0,42.0,1.0,0.0,3.0,222.0,135.0,4.51,1.094,7.5,1.4,2.4,6.7,2.8,
76.0,Nick Pivetta,32.0,SDP,NL,1.8,5.0,2.0,0.714,2.72,10.0,10.0,0.0,0.0,0.0,0.0,56.1,39.0,18.0,17.0,6.0,18.0,0.0,63.0,1.0,0.0,0.0,223.0,148.0,3.24,1.012,6.2,1.0,2.9,10.1,3.5,
77.0,Landen Roupp,26.0,SFG,NL,0.1,3.0,4.0,0.429,3.54,11.0,11.0,0.0,0.0,0.0,0.0,56.0,60.0,30.0,22.0,6.0,20.0,0.0,56.0,1.0,0.0,4.0,248.0,109.0,3.59,1.429,9.6,1.0,3.2,9.0,2.8,
78.0,Michael King,30.0,SDP,NL,1.3,4.0,2.0,0.667,2.59,10.0,10.0,0.0,1.0,1.0,0.0,55.2,40.0,19.0,16.0,6.0,17.0,0.0,64.0,2.0,0.0,2.0,225.0,156.0,3.2,1.024,6.5,1.0,2.7,10.3,3.76,
79.0,Pablo LÃ³pez,29.0,MIN,AL,1.2,4.0,3.0,0.571,2.75,10.0,10.0,0.0,0.0,0.0,0.0,55.2,47.0,20.0,17.0,5.0,11.0,0.0,57.0,3.0,2.0,1.0,226.0,150.0,2.95,1.042,7.6,0.8,1.8,9.2,5.18,
80.0,Dustin May,27.0,LAD,NL,0.0,3.0,4.0,0.429,4.2,10.0,10.0,0.0,0.0,0.0,0.0,55.2,49.0,29.0,26.0,7.0,20.0,0.0,58.0,4.0,0.0,1.0,234.0,93.0,3.92,1.24,7.9,1.1,3.2,9.4,2.9,
81.0,Kodai Senga,32.0,NYM,NL,2.1,5.0,3.0,0.625,1.46,10.0,10.0,0.0,0.0,0.0,0.0,55.2,43.0,12.0,9.0,2.0,26.0,0.0,52.0,1.0,0.0,4.0,228.0,263.0,3.13,1.24,7.0,0.3,4.2,8.4,2.0,
82.0,Bowden Francis,29.0,TOR,AL,-0.2,2.0,6.0,0.25,5.04,11.0,11.0,0.0,0.0,0.0,0.0,55.1,58.0,33.0,31.0,15.0,17.0,0.0,46.0,3.0,0.0,3.0,237.0,81.0,6.02,1.355,9.4,2.4,2.8,7.5,2.71,
83.0,Kyle Freeland*,32.0,COL,NL,-0.6,0.0,7.0,0.0,5.86,11.0,11.0,0.0,0.0,0.0,0.0,55.1,80.0,46.0,36.0,5.0,13.0,1.0,44.0,1.0,0.0,1.0,256.0,79.0,3.42,1.681,13.0,0.8,2.1,7.2,3.38,
84.0,Miles Mikolas,36.0,STL,NL,0.6,4.0,2.0,0.667,3.9,11.0,11.0,0.0,0.0,0.0,0.0,55.1,53.0,25.0,24.0,3.0,16.0,0.0,34.0,2.0,0.0,0.0,234.0,105.0,3.53,1.247,8.6,0.5,2.6,5.5,2.13,
85.0,Randy VÃ¡squez,26.0,SDP,NL,0.8,3.0,4.0,0.429,3.58,11.0,11.0,0.0,0.0,0.0,0.0,55.1,50.0,23.0,22.0,6.0,27.0,0.0,32.0,3.0,1.0,2.0,239.0,113.0,4.96,1.392,8.1,1.0,4.4,5.2,1.19,
86.0,Trevor Williams,33.0,WSN,NL,-0.1,3.0,5.0,0.375,5.69,11.0,11.0,0.0,0.0,0.0,0.0,55.1,65.0,36.0,35.0,7.0,15.0,0.0,43.0,2.0,0.0,1.0,244.0,70.0,4.09,1.446,10.6,1.1,2.4,7.0,2.87,
87.0,Hunter Greene,25.0,CIN,NL,2.0,4.0,3.0,0.571,2.63,10.0,10.0,0.0,0.0,0.0,0.0,54.2,39.0,16.0,16.0,8.0,11.0,0.0,66.0,2.0,0.0,2.0,214.0,169.0,3.28,0.915,6.4,1.3,1.8,10.9,6.0,
88.0,Sean Burke,25.0,CHW,AL,0.1,3.0,5.0,0.375,4.33,11.0,10.0,0.0,0.0,0.0,0.0,54.0,49.0,31.0,26.0,9.0,30.0,0.0,39.0,4.0,0.0,2.0,241.0,93.0,5.69,1.463,8.2,1.5,5.0,6.5,1.3,
89.0,Antonio Senzatela,30.0,COL,NL,-0.5,1.0,9.0,0.1,6.5,11.0,11.0,0.0,0.0,0.0,0.0,54.0,90.0,45.0,39.0,9.0,15.0,0.0,29.0,1.0,0.0,2.0,259.0,71.0,5.06,1.944,15.0,1.5,2.5,4.8,1.93,
90.0,Tylor Megill,29.0,NYM,NL,0.4,4.0,4.0,0.5,3.52,11.0,11.0,0.0,0.0,0.0,0.0,53.2,46.0,25.0,21.0,4.0,27.0,0.0,72.0,4.0,0.0,2.0,237.0,109.0,3.1,1.36,7.7,0.7,4.5,12.1,2.67,
91.0,Kyle Hendricks,35.0,LAA,AL,0.4,2.0,6.0,0.25,5.23,10.0,10.0,0.0,0.0,0.0,0.0,53.1,51.0,31.0,31.0,9.0,16.0,0.0,33.0,3.0,0.0,0.0,223.0,78.0,5.1,1.256,8.6,1.5,2.7,5.6,2.06,
92.0,Luis Ortiz,26.0,CLE,AL,0.0,2.0,5.0,0.286,4.73,10.0,10.0,0.0,0.0,0.0,0.0,53.1,48.0,29.0,28.0,7.0,28.0,0.0,59.0,0.0,0.0,0.0,233.0,84.0,4.15,1.425,8.1,1.2,4.7,10.0,2.11,
