gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
140,140,1186,1261,693,221,23,190,1150,448,14,1256,43,.262,4796,.328,.436,.764,24,90,.789,.211,89,20566,4.70,1236.0,64,76,33,51,93,18,645,1.38,5346,3708,140,1,6,13182,.640,43,7,51,9,2093,0.94,.457,16.64,139,2.57,8.37,3.26,9.15,5.05,1.38,2,18,39,Baltimore Orioles
141,141,1244,1254,595,188,8,145,1166,462,16,1165,67,.244,4779,.317,.377,.694,37,110,.748,.252,101,20534,3.73,1263.0,78,63,40,64,76,24,524,1.29,5366,3789,141,2,9,13227,.640,67,5,43,2,1804,0.99,.553,16.26,139,2.52,8.31,3.29,8.30,4.24,1.03,8,14,35,Boston Red Sox
140,140,1106,1416,573,197,17,173,1073,364,8,1134,46,.243,4672,.302,.403,.705,30,69,.697,.303,95,19611,3.88,1242.0,80,60,37,53,94,16,535,1.21,5141,3726,140,0,13,12846,.660,46,1,27,20,1884,0.78,.571,15.79,140,2.95,7.78,2.64,8.22,4.15,1.25,2,20,37,Chicago Cubs
140,140,1066,1385,607,243,16,166,1186,438,13,1111,54,.237,4685,.307,.402,.709,29,95,.766,.234,74,20612,3.95,1239.2,70,70,32,52,88,20,544,1.25,5244,3719,140,3,7,13219,.640,54,2,41,8,1884,0.77,.500,16.63,137,2.71,8.61,3.18,8.07,4.41,1.21,4,23,40,Cincinnati Reds
139,139,1098,1321,596,217,18,152,1156,479,18,1148,46,.246,4668,.320,.398,.718,37,98,.726,.274,82,20569,3.97,1234.0,69,70,39,57,92,18,544,1.32,5249,3702,139,1,11,13101,.640,46,9,41,16,1857,0.83,.496,16.67,138,2.41,8.43,3.49,8.37,4.35,1.11,1,17,38,Cleveland Guardians
140,140,1272,1317,894,293,30,212,932,488,17,1473,56,.299,4929,.365,.499,.864,29,118,.803,.197,118,20804,6.01,1221.1,39,101,25,48,51,23,816,1.61,5541,3664,140,0,2,13130,.630,56,7,55,7,2462,0.97,.279,17.03,140,1.91,6.87,3.60,10.85,6.59,1.56,3,14,51,Colorado Rockies
141,141,1208,1238,595,209,17,160,1190,414,13,1132,54,.240,4715,.307,.393,.700,34,72,.679,.321,101,20207,3.89,1250.2,81,60,36,54,65,18,540,1.24,5240,3752,141,1,15,13065,.650,54,1,43,9,1855,0.98,.574,16.16,140,2.87,8.56,2.98,8.15,4.28,1.15,4,19,34,Detroit Tigers
141,141,1064,1271,582,214,15,173,1337,442,7,1096,56,.233,4710,.304,.395,.699,23,142,.861,.139,75,20555,3.90,1256.2,77,64,40,54,79,14,544,1.22,5270,3770,141,3,11,13091,.640,56,4,36,9,1859,0.84,.546,16.36,138,3.02,9.58,3.17,7.85,4.17,1.24,4,22,36,Houston Astros
140,140,1174,1343,544,214,22,143,1097,415,16,1134,41,.241,4712,.306,.386,.692,20,39,.661,.339,98,20188,3.66,1245.0,71,69,42,60,73,18,506,1.24,5205,3735,140,0,10,12929,.640,41,2,46,11,1821,0.87,.507,16.22,140,2.64,7.93,3.00,8.20,3.93,1.03,1,15,21,Kansas City Royals
140,140,1131,1230,616,224,24,161,1248,475,24,1128,58,.241,4676,.316,.403,.719,35,94,.729,.271,78,20624,4.13,1240.2,78,62,37,59,105,22,569,1.29,5270,3722,140,0,7,13112,.640,58,5,60,10,1883,0.92,.557,16.62,140,2.63,9.05,3.45,8.18,4.47,1.17,0,19,42,Los Angeles Dodgers
139,139,1153,1325,758,230,27,180,1070,471,4,1269,79,.267,4750,.340,.441,.781,37,87,.702,.298,93,20850,5.28,1219.1,56,83,28,43,64,15,716,1.43,5368,3658,139,0,9,13246,.640,79,4,56,6,2093,0.87,.403,17.10,139,2.27,7.90,3.48,9.37,5.59,1.33,1,18,49,Washington Nationals
140,140,1234,1180,605,220,22,125,1203,493,6,1149,66,.244,4718,.321,.379,.700,32,64,.667,.333,88,21048,3.91,1240.0,75,65,37,61,86,24,539,1.32,5331,3720,140,1,8,13328,.630,66,4,54,5,1788,1.05,.536,16.97,139,2.44,8.73,3.58,8.34,4.39,0.91,6,12,36,New York Mets
