id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
54654,2021,2021-09-16T00:05:00.000Z,False,regular,STATUS_FINAL,Globe Life Field,False,28,11,texas-rangers,houston-astros,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,Rangers,Astros,Texas,Houston,American,American,West,West,2,7,,,,,,
54655,2021,2021-09-16T00:10:00.000Z,False,regular,STATUS_FINAL,Guaranteed Rate Field,False,6,13,chicago-white-sox,los-angeles-angels,CHW,LAA,Chicago White Sox,Los Angeles Angels,White Sox,Angels,White Sox,Angels,Chicago,Los Angeles,American,American,Central,West,2,3,,,,,,
54656,2021,2021-09-16T00:10:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,20,kansas-city-royals,oakland-athletics,KC,OAK,Kansas City Royals,Oakland Athletics,Royals,Athletics,Royals,Athletics,Kansas City,Oakland,American,American,Central,West,10,12,,,,,,
54657,2021,2021-09-16T01:45:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,23,san-francisco-giants,san-diego-padres,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,Giants,Padres,San Francisco,San Diego,National,National,West,West,6,9,,,,,,
54658,2021,2021-09-16T02:00:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,1,los-angeles-dodgers,arizona-diamondbacks,LAD,ARI,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,Diamondbacks,Dodgers,Diamondbacks,Los Angeles,Arizona,National,National,West,West,5,3,,,,,,
55151,2021,2021-09-16T16:35:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,7,pittsburgh-pirates,cincinnati-reds,PIT,CIN,Pittsburgh Pirates,Cincinnati Reds,Pirates,Reds,Pirates,Reds,Pittsburgh,Cincinnati,National,National,Central,Central,0,1,,,,,,
55152,2021,2021-09-16T18:10:00.000Z,False,regular,STATUS_FINAL,Guaranteed Rate Field,False,6,13,chicago-white-sox,los-angeles-angels,CHW,LAA,Chicago White Sox,Los Angeles Angels,White Sox,Angels,White Sox,Angels,Chicago,Los Angeles,American,American,Central,West,3,9,,,,,,
55153,2021,2021-09-16T18:10:00.000Z,False,regular,STATUS_FINAL,Kauffman Stadium,False,12,20,kansas-city-royals,oakland-athletics,KC,OAK,Kansas City Royals,Oakland Athletics,Royals,Athletics,Royals,Athletics,Kansas City,Oakland,American,American,Central,West,2,7,,,,,,
55154,2021,2021-09-16T19:45:00.000Z,False,regular,STATUS_FINAL,Oracle Park,False,24,23,san-francisco-giants,san-diego-padres,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,Giants,Padres,San Francisco,San Diego,National,National,West,West,4,7,,,,,,
55155,2021,2021-09-16T21:05:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,19,baltimore-orioles,new-york-yankees,BAL,NYY,Baltimore Orioles,New York Yankees,Orioles,Yankees,Orioles,Yankees,Baltimore,New York,American,American,East,East,3,2,,,,,,
55156,2021,2021-09-16T22:05:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,5,philadelphia-phillies,chicago-cubs,PHI,CHC,Philadelphia Phillies,Chicago Cubs,Phillies,Cubs,Phillies,Cubs,Philadelphia,Chicago,National,National,East,Central,17,8,,,,,,
55157,2021,2021-09-16T23:10:00.000Z,False,regular,STATUS_FINAL,Tropicana Field,False,27,10,tampa-bay-rays,detroit-tigers,TB,DET,Tampa Bay Rays,Detroit Tigers,Rays,Tigers,Rays,Tigers,Tampa Bay,Detroit,American,American,East,Central,5,2,,,,,,
