id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
45672,2025,2025-08-24T23:00:00.000Z,False,regular,STATUS_FINAL,Yankee Stadium,False,19,4,new-york-yankees,boston-red-sox,NYY,BOS,New York Yankees,Boston Red Sox,Yankees,Red Sox,Yankees,Red Sox,New York,Boston,American,American,East,East,7,2,,,,,,
45673,2025,2025-08-24T16:05:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,9,pittsburgh-pirates,colorado-rockies,PIT,COL,Pittsburgh Pirates,Colorado Rockies,Pirates,Rockies,Pirates,Rockies,Pittsburgh,Colorado,National,National,Central,West,4,0,,,,,,
45674,2025,2025-08-24T17:35:00.000Z,False,regular,STATUS_FINAL,Oriole Park at Camden Yards,False,3,11,baltimore-orioles,houston-astros,BAL,HOU,Baltimore Orioles,Houston Astros,Orioles,Astros,Orioles,Astros,Baltimore,Houston,American,American,East,West,3,2,,,,,,
45675,2025,2025-08-24T17:40:00.000Z,False,regular,STATUS_FINAL,Comerica Park,False,10,12,detroit-tigers,kansas-city-royals,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,Tigers,Royals,Detroit,Kansas City,American,American,Central,Central,8,10,,,,,,
45676,2025,2025-08-24T17:35:00.000Z,False,regular,STATUS_FINAL,Truist Park,False,2,18,atlanta-braves,new-york-mets,ATL,NYM,Atlanta Braves,New York Mets,Braves,Mets,Braves,Mets,Atlanta,New York,National,National,East,East,4,3,,,,,,
45677,2025,2025-08-24T16:10:00.000Z,False,regular,STATUS_FINAL,George M. Steinbrenner Field,False,27,26,tampa-bay-rays,st-louis-cardinals,TB,STL,Tampa Bay Rays,St. Louis Cardinals,Rays,Cardinals,Rays,Cardinals,Tampa Bay,St. Louis,American,National,East,Central,7,2,,,,,,
45678,2025,2025-08-24T17:40:00.000Z,False,regular,STATUS_FINAL,loanDepot park,False,15,29,miami-marlins,toronto-blue-jays,MIA,TOR,Miami Marlins,Toronto Blue Jays,Marlins,Blue Jays,Marlins,Blue Jays,Miami,Toronto,National,American,East,East,5,3,,,,,,
45679,2025,2025-08-24T17:35:00.000Z,False,regular,STATUS_FINAL,Citizens Bank Park,False,21,30,philadelphia-phillies,washington-nationals,PHI,WSH,Philadelphia Phillies,Washington Nationals,Phillies,Nationals,Phillies,Nationals,Philadelphia,Washington,National,National,East,East,3,2,,,,,,
45680,2025,2025-08-24T18:35:00.000Z,False,regular,STATUS_FINAL,Globe Life Field,False,28,8,texas-rangers,cleveland-guardians,TEX,CLE,Texas Rangers,Cleveland Guardians,Rangers,Guardians,Rangers,Guardians,Texas,Cleveland,American,American,West,Central,5,0,,,,,,
45681,2025,2025-08-24T18:10:00.000Z,False,regular,STATUS_FINAL,Rate Field,False,6,17,chicago-white-sox,minnesota-twins,CHW,MIN,Chicago White Sox,Minnesota Twins,White Sox,Twins,White Sox,Twins,Chicago,Minnesota,American,American,Central,Central,8,0,,,,,,
45682,2025,2025-08-24T18:10:00.000Z,False,regular,STATUS_FINAL,American Family Field,False,16,24,milwaukee-brewers,san-francisco-giants,MIL,SF,Milwaukee Brewers,San Francisco Giants,Brewers,Giants,Brewers,Giants,Milwaukee,San Francisco,National,National,Central,West,3,4,,,,,,
45683,2025,2025-08-24T20:07:00.000Z,False,regular,STATUS_FINAL,Angel Stadium,False,13,5,los-angeles-angels,chicago-cubs,LAA,CHC,Los Angeles Angels,Chicago Cubs,Angels,Cubs,Angels,Cubs,Los Angeles,Chicago,American,National,West,Central,3,4,,,,,,
45684,2025,2025-08-24T20:10:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,7,arizona-diamondbacks,cincinnati-reds,ARI,CIN,Arizona Diamondbacks,Cincinnati Reds,Diamondbacks,Reds,Diamondbacks,Reds,Arizona,Cincinnati,National,National,West,Central,1,6,,,,,,
45685,2025,2025-08-24T20:10:00.000Z,False,regular,STATUS_FINAL,Petco Park,False,23,14,san-diego-padres,los-angeles-dodgers,SD,LAD,San Diego Padres,Los Angeles Dodgers,Padres,Dodgers,Padres,Dodgers,San Diego,Los Angeles,National,National,West,West,2,8,,,,,,
45686,2025,2025-08-24T20:10:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,20,seattle-mariners,oakland-athletics,SEA,OAK,Seattle Mariners,Oakland Athletics,Mariners,Athletics,Mariners,Athletics,Seattle,Oakland,American,American,West,West,11,4,,,,,,
