id,season,date,postseason,season_type,status,venue,conference_play,home_team_id,away_team_id,home_team_slug,away_team_slug,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_short_display_name,away_team_short_display_name,home_team_name,away_team_name,home_team_location,away_team_location,home_team_league,away_team_league,home_team_division,away_team_division,home_team_score,away_team_score,favorite_id,underdog_id,favorite_abbreviation,underdog_abbreviation,favorite_display_name,underdog_display_name
30193,2025,2025-07-01T23:15:00.000Z,False,regular,STATUS_FINAL,Truist Park,False,2,13,atlanta-braves,los-angeles-angels,ATL,LAA,Atlanta Braves,Los Angeles Angels,Braves,Angels,Braves,Angels,Atlanta,Los Angeles,National,American,East,West,0,4,,,,,,
30194,2025,2025-07-01T23:10:00.000Z,False,regular,STATUS_FINAL,Fenway Park,False,4,7,boston-red-sox,cincinnati-reds,BOS,CIN,Boston Red Sox,Cincinnati Reds,Red Sox,Reds,Red Sox,Reds,Boston,Cincinnati,American,National,East,Central,5,3,,,,,,
30197,2025,2025-07-01T22:40:00.000Z,False,regular,STATUS_FINAL,loanDepot park,False,15,17,miami-marlins,minnesota-twins,MIA,MIN,Miami Marlins,Minnesota Twins,Marlins,Twins,Marlins,Twins,Miami,Minnesota,National,American,East,Central,2,0,,,,,,
30198,2025,2025-07-01T19:07:00.000Z,False,regular,STATUS_FINAL,Rogers Centre,False,29,19,toronto-blue-jays,new-york-yankees,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,Blue Jays,Yankees,Toronto,New York,American,American,East,East,12,5,,,,,,
30199,2025,2025-07-01T23:05:00.000Z,False,regular,STATUS_FINAL,George M. Steinbrenner Field,False,27,20,tampa-bay-rays,oakland-athletics,TB,OAK,Tampa Bay Rays,Oakland Athletics,Rays,Athletics,Rays,Athletics,Tampa Bay,Oakland,American,American,East,West,3,4,,,,,,
30201,2025,2025-07-01T22:40:00.000Z,False,regular,STATUS_FINAL,PNC Park,False,22,26,pittsburgh-pirates,st-louis-cardinals,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,Pirates,Cardinals,Pittsburgh,St. Louis,National,National,Central,Central,1,0,,,,,,
30202,2025,2025-07-02T00:05:00.000Z,False,regular,STATUS_FINAL,Globe Life Field,False,28,3,texas-rangers,baltimore-orioles,TEX,BAL,Texas Rangers,Baltimore Orioles,Rangers,Orioles,Rangers,Orioles,Texas,Baltimore,American,American,West,East,10,2,,,,,,
30203,2025,2025-07-02T00:05:00.000Z,False,regular,STATUS_FINAL,Wrigley Field,False,5,8,chicago-cubs,cleveland-guardians,CHC,CLE,Chicago Cubs,Cleveland Guardians,Cubs,Guardians,Cubs,Guardians,Chicago,Cleveland,National,American,Central,Central,5,2,,,,,,
30204,2025,2025-07-02T00:40:00.000Z,False,regular,STATUS_FINAL,Coors Field,False,9,11,colorado-rockies,houston-astros,COL,HOU,Colorado Rockies,Houston Astros,Rockies,Astros,Rockies,Astros,Colorado,Houston,National,American,West,West,5,6,,,,,,
30205,2025,2025-07-02T02:10:00.000Z,False,regular,STATUS_FINAL,Dodger Stadium,False,14,6,los-angeles-dodgers,chicago-white-sox,LAD,CHW,Los Angeles Dodgers,Chicago White Sox,Dodgers,White Sox,Dodgers,White Sox,Los Angeles,Chicago,National,American,West,Central,6,1,,,,,,
30206,2025,2025-07-02T01:40:00.000Z,False,regular,STATUS_FINAL,T-Mobile Park,False,25,12,seattle-mariners,kansas-city-royals,SEA,KC,Seattle Mariners,Kansas City Royals,Mariners,Royals,Mariners,Royals,Seattle,Kansas City,American,American,West,Central,3,6,,,,,,
30207,2025,2025-07-02T01:40:00.000Z,False,regular,STATUS_FINAL,Chase Field,False,1,24,arizona-diamondbacks,san-francisco-giants,ARI,SF,Arizona Diamondbacks,San Francisco Giants,Diamondbacks,Giants,Diamondbacks,Giants,Arizona,San Francisco,National,National,West,West,8,2,,,,,,
